section,Row_ID,resource_type,author_id,conversation_id,created_at,id,in_reply_to_user_id,lang,possibly_sensitive,reply_settings,text,editable_until,edits_remaining,impression_count,is_edit_eligible,like_count,quote_count,reply_count,retweet_count,mentions_0_end,mentions_0_id,mentions_0_start,mentions_0_username,referenced_tweets_0_id,referenced_tweets_0_type,Right_section,Right_resource_type,Right_Row_ID,Right_created_at,description,followers_count,following_count,Right_id,listed_count,location,name,pinned_tweet_id,profile_image_url,protected,tweet_count,url,username,verified
includes,113,tweets,72514090,1608742095157858304,2022-12-30T08:29:39.000Z,1608742095157858304,23024272,en,0,everyone,@ALDIAustralia  do you still have this product? https://t.co/qsBnFpB3hH,2022-12-30T08:59:39.000Z,5,20,1,0,0,1,0,,,,,,,includes,users,4,2009-09-08T09:31:19.000Z,"I love cars, girls, footy & not allways in that order. Parra 4 Life & Queenslanda !!!!",1,139,72514090,0,Parramatta,chris,"",https://pbs.twimg.com/profile_images/1745408907/image_normal.jpg,0,36,"",chrishoward1975,0
includes,165,tweets,1455464988403920900,1597782489963016192,2022-11-30T02:40:05.000Z,1597782489963016192,23024272,en,0,everyone,@ALDIAustralia why you have removed all mandates for vaccination ? Has the virus been eradicated and with cases on the rise how is it different now ?,2022-11-30T03:10:05.000Z,5,0,1,0,0,1,0,,,,,,,includes,users,32,2021-11-02T09:21:31.000Z,"Protect the kids - wake up the sleeping- present the other side. Respect others, Be honest, love Australia.",15339,11112,1455464988403920900,27,"",Big bird,"",https://pbs.twimg.com/profile_images/1497490084630724610/VXOZ66Mx_normal.jpg,0,14106,"",Bigbird32392741,0
includes,202,tweets,1304813104862244867,1590515102704627712,2022-11-10T01:22:05.000Z,1590515102704627712,23024272,en,0,everyone,"@ALDIAustralia whats up with this? Store check says its available, but in-store wont sell it too me because of an item lock? https://t.co/C1AbD53jVE",2022-11-10T01:52:05.000Z,5,0,1,0,0,1,0,,,,,,,includes,users,50,2020-09-12T16:04:29.000Z,"En tidligere Nordsjøens arbeider, nå kaster jeg pengene mine bort i aksjemarkedet!",34,159,1304813104862244867,1,"",Josh,"",https://pbs.twimg.com/profile_images/1304813390800588806/t4-xNmQn_normal.jpg,0,352,"",PaJoett,0
includes,129,tweets,1599970394660024322,1606474632156307457,2022-12-24T02:19:33.000Z,1606474632156307457,23024272,en,0,everyone,"@ALDIAustralia 
Purchased this pizza from Aldi Victoria Point this morning, went to cook it for lunch but a mouse has already had a meal of it. What do I do? https://t.co/CmN4FjQiwC",2022-12-24T02:49:33.000Z,5,43,1,0,0,1,0,,,,,,,includes,users,14,2022-12-06T03:34:16.000Z,"",3,57,1599970394660024322,0,"",Paddy Lee,"",https://pbs.twimg.com/profile_images/1599970452956663809/m1JbhkBb_normal.jpg,0,4,"",Dabatsau,0
includes,285,tweets,151295439,1514757905446322180,2022-09-22T02:24:14.000Z,1572773736037912577,23024272,en,0,everyone,@ALDIAustralia Hey there 👋 there is a Facebook page calling itself Aldi Fans don’t even know where they are located who claim to be giving away fridges and cooktops.   I made a comment on their page and now can’t see my comment.   Want to dm me and I can share details?,2022-09-22T02:54:14.000Z,5,0,0,1,0,1,0,,,,,,,includes,users,91,2010-06-03T02:31:01.000Z,"I am a mystery, even to myself!",1460,1192,151295439,61,Living in Paradise.,Suey H 🙏🏻💚,"",https://pbs.twimg.com/profile_images/1486140662072614912/Ed_-X3Rg_normal.jpg,0,57368,"",iamsuey,0
includes,198,tweets,1440636228592754701,1514757905446322180,2022-11-10T08:00:38.000Z,1590615400051802114,23024272,en,0,everyone,@ALDIAustralia I just witnessed your staff member in Coburg north verbally abuse an elderly man… he was trying to get his wallet out of his pocket and was having trouble. She screamed at him and then smashed on the glass panelling to get my attention.,2022-11-10T08:30:38.000Z,5,0,0,1,0,1,0,,,,,,,includes,users,48,2021-09-22T11:17:09.000Z,Better to live 1 day free than a life time in captivity,23,58,1440636228592754701,0,"Melbourne, Victoria",JoanneH,"",https://pbs.twimg.com/profile_images/1443117452435492866/rCM6F074_normal.jpg,0,224,"",johermez,0
includes,131,tweets,1157785412687056896,1604784970009976837,2022-12-19T10:25:26.000Z,1604784970009976837,23024272,en,0,everyone,"@ALDIAustralia New jar of passata bought today and poured into the meal, then notice this ?black mould? around the jar.
Still safe to eat? https://t.co/2X1mQJOHV0",2022-12-19T10:55:26.000Z,5,67,0,0,0,3,0,,,,,,,includes,users,15,2019-08-03T22:48:47.000Z,"",0,28,1157785412687056896,0,"",jay333,"",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,11,"",jay33318,0
includes,229,tweets,1583341874571452417,1583342370858315776,2022-10-21T06:20:12.000Z,1583342370858315776,23024272,en,0,everyone,@ALDIAustralia how do I check stock of a liquor item I want at a location near me?,2022-10-21T06:50:12.000Z,5,0,1,0,0,1,0,,,,,,,includes,users,64,2022-10-21T06:18:34.000Z,"",2,1,1583341874571452417,0,"",Adam Knox Howatt,"",https://pbs.twimg.com/profile_images/1583341960454017024/l6dake4T_normal.jpg,0,1,"",HowattKnox,0
includes,149,tweets,102658641,1514757905446322180,2022-12-10T08:25:12.000Z,1601493221536063488,23024272,en,0,everyone,"@ALDIAustralia Hi guys, I like shopping at ALDI. I was wondering if I need to be vaxxed to work at an ALDI store? Thanks ...",2022-12-10T08:55:12.000Z,5,0,0,0,0,1,0,,,,,,,includes,users,24,2010-01-07T12:07:05.000Z,A wise man can learn more from a foolish question; than a fool from a wise answer. Bruce Lee,16482,12813,102658641,49,Australia,Mark Dean,1496419744786022404,https://pbs.twimg.com/profile_images/1487046697263894543/at0U0DSw_normal.jpg,0,12085,"",MarkDeanEmails,0
includes,163,tweets,1594577174475915264,1598180907323887616,2022-12-01T05:03:15.000Z,1598180907323887616,,en,0,everyone,Length is better. STILL 4 CHOCOLATE CHIPS @ALDIAustralia https://t.co/lqpdcaGSYe,2022-12-01T05:33:15.000Z,5,0,1,0,0,1,0,,,,,,,includes,users,31,2022-11-21T06:23:40.000Z,did nobody ever tell you grapes are better in september?,3,175,1594577174475915264,1,Your mums house 😎,someone172593,"",https://pbs.twimg.com/profile_images/1600321322013577217/8UiXt8x6_normal.jpg,0,118,"",someone172593,0
includes,181,tweets,1510553839128420358,1595417072670216194,2022-11-23T14:00:46.000Z,1595417072670216194,23024272,en,0,everyone,@ALDIAustralia what’s your policy on returns of faulty Roblox gift cards? All other retail return them but you guys don’t?,2022-11-23T14:30:46.000Z,5,0,1,0,1,1,0,,,,,,,includes,users,40,2022-04-03T09:44:46.000Z,Tis me,1,17,1510553839128420358,0,"",BeeGee,"",https://pbs.twimg.com/profile_images/1510554094305673218/WaXHjT2B_normal.jpg,0,3,"",BeeGee71701522,0
includes,281,tweets,717734714602233856,1574254920798064646,2022-09-26T04:29:56.000Z,1574254920798064646,23024272,en,0,everyone,"@ALDIAustralia not enjoying your no customer contact! One of your supplier's behaviour is poor. My local store can't help me &amp; you don't even have an email address and don't take phone calls. What kind of [no] customer  service is this? #NotImpressed",2022-09-26T04:59:56.000Z,5,0,0,0,0,1,0,,,,,,,includes,users,89,2016-04-06T15:24:25.000Z,Love all!* care for all!* Veg out man! #vegan *excludes dangerous climate change deniers and anti vaxxers.,31,74,717734714602233856,0,"Gold Coast ",vegemate,1432542398664433670,https://pbs.twimg.com/profile_images/787972401736720384/PAi0yISq_normal.jpg,0,113,"",vegmate,0
includes,279,tweets,1324732712972767232,1575166877172895744,2022-09-28T16:53:43.000Z,1575166877172895744,23024272,en,0,everyone,@ALDIAustralia can i have a job please thx,2022-09-28T17:23:43.000Z,5,0,1,0,0,1,0,,,,,,,includes,users,88,2020-11-06T15:17:54.000Z,👕 rated m for minion,54,56,1324732712972767232,0,( 𖦹﹏☆ )っ,fart wizard,1453751791284211717,https://pbs.twimg.com/profile_images/1585817252514758658/UEA_kz62_normal.png,0,535,https://t.co/qnMV3BTCoI,baelngiaca,0
includes,247,tweets,990951661,1579692805521567745,2022-10-11T04:38:08.000Z,1579692805521567745,23024272,en,0,everyone,@ALDIAustralia There are 3 trolleys around Cooleman court area Weston. 1 near the Skatepark and 2 near the path behind the Childcare Centre on Parkinson. :) https://t.co/1IYrkqTxk7,2022-10-11T05:08:08.000Z,5,0,1,0,0,1,0,,,,,,,includes,users,72,2012-12-05T13:27:39.000Z,Professor at the University of Woolloomooloo. https://t.co/mGKClwkluV,1200,1170,990951661,56,Sydney-Canberra,Barby,"",https://pbs.twimg.com/profile_images/2946507377/ecf50c28f15977608fa80d499a992a5a_normal.jpeg,0,41652,"",BarbyWT,0
includes,117,tweets,347713320,1608708805814280192,2022-12-30T06:17:22.000Z,1608708805814280192,,en,0,everyone,Your maths is wrong @ALDIAustralia . It should be $1.48 per 100g not $1.37 as you claim. https://t.co/LlOhoxjepx,2022-12-30T06:47:22.000Z,5,180,0,2,0,3,0,,,,,,,includes,users,8,2011-08-03T07:06:29.000Z,"It is likely that your opinion doesn't matter to anyone except yourself.",1092,1520,347713320,5,Australia,Chris 〓 〓,1552217676084154369,https://pbs.twimg.com/profile_images/1472099996677775360/_bigm6p0_normal.jpg,0,11734,"",1chriscornish,0
data,0,tweets,23024272,1612423032731242496,2023-01-09T21:50:38.000Z,1612567548951777299,1953192038,en,0,everyone,"@NippycatQ Hi there, we're sorry to hear that. Please fill in this form https://t.co/ScUQynvu4T and a team member will be in touch. Alternatively, you're welcome to return to your local ALDI for a refund. Apologies for the inconvenience caused.",2023-01-09T22:20:38.000Z,5,2,0,0,0,0,0,10,1953192038,0,NippycatQ,1612423032731242496,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,1,tweets,23024272,1611212461927182339,2023-01-06T04:19:28.000Z,1611215851172106242,1574816076,en,0,everyone,"@Bek_Razz Hi Bek, thanks for the tip! We’re currently expanding and opening new ALDI stores across the country. Stay tuned to this page for news about new store openings. You never know—we may even open up near you.",2023-01-06T04:49:28.000Z,5,12,0,1,0,0,0,9,1574816076,0,Bek_Razz,1611212461927182339,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,2,tweets,23024272,1610946080245690370,2023-01-05T23:02:48.000Z,1611136157592551425,21166950,en,0,everyone,"@gurpreetgill Hi Gurpree, we're sorry to hear that. Please fill in this form https://t.co/vq81utuDqr and a team member will be in touch. Alternatively, you're welcome to return to your local ALDI for a refund. Apologies for the inconvenience caused.",2023-01-05T23:32:48.000Z,5,9,0,0,0,0,0,13,21166950,0,gurpreetgill,1610946080245690370,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,3,tweets,23024272,1608742095157858304,2023-01-04T04:44:26.000Z,1610497358730502146,72514090,en,0,everyone,"@chrishoward1975 Hi Chris, please fill in this form from our help centre https://t.co/1N6Hp59FO4 and a team member will be in touch. Thanks.",2023-01-04T05:14:26.000Z,5,12,0,0,0,0,0,16,72514090,0,chrishoward1975,1610497044027957250,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,4,tweets,23024272,1609857343046418432,2023-01-03T00:42:49.000Z,1610074167004512258,23152325,en,0,everyone,"@natasha_alena Hi Natasha, if you fill in this form, https://t.co/vq81utuDqr , select 'Compliment', use 1234 for the product code and include your contact details in the text box, a team member will be in touch to help. Thanks!",2023-01-03T01:12:49.000Z,5,45,0,1,0,0,0,14,23152325,0,natasha_alena,1609857343046418432,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,5,tweets,23024272,1608978212138414080,2023-01-03T00:34:07.000Z,1610071975128440834,195671604,en,0,everyone,"@tony3082 Hi Tony, we’re really sorry to hear that, but if you get it back to us within 60 days of purchase we’ll happily refund or replace the item. Alternatively, you can get after sales support by contacting the team via the details supplied with the product.",2023-01-03T01:04:07.000Z,5,9,0,0,0,0,0,9,195671604,0,tony3082,1608978212138414080,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,6,tweets,23024272,1608742095157858304,2023-01-03T00:16:20.000Z,1610067501949325312,72514090,en,0,everyone,"@chrishoward1975 Hi Chris, unfortunately, we can’t determine stock levels from here, but we recommend asking the team at your local ALDI next time you're in store for groceries. Or, visit our website to use our stock checker https://t.co/CiaZ4M66ob",2023-01-03T00:46:20.000Z,5,22,0,0,0,3,0,16,72514090,0,chrishoward1975,1608742095157858304,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,7,tweets,23024272,1608709479302074370,2023-01-02T23:58:15.000Z,1610062948113813506,1512984424480395266,en,0,everyone,"@MooreRexym Hi Rex, we're sorry to hear that and would like to share your feedback with the team. Please fill in this form https://t.co/vq81utuDqr and a team member will be in touch. Apologies for the inconvenience caused.",2023-01-03T00:28:15.000Z,5,16,0,0,0,0,0,11,1512984424480395266,0,MooreRexym,1608709479302074370,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,8,tweets,23024272,1608708805814280192,2023-01-02T23:57:03.000Z,1610062649781256195,347713320,en,0,everyone,"@1chriscornish Hi Chris, please fill in this form from our help centre https://t.co/1N6Hp59FO4 and a team member will be in touch. Thanks!",2023-01-03T00:27:03.000Z,5,15,0,0,0,1,0,14,347713320,0,1chriscornish,1608708805814280192,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,9,tweets,23024272,1608595525493993474,2022-12-29T22:49:24.000Z,1608596072145756165,749538238738542593,en,0,everyone,"@huegh_M Hi Huegh, unfortunately, we can’t determine stock levels from here, but we recommend asking the team at your local ALDI next time you're in store for groceries. Or, visit our website to use our stock checker https://t.co/CiaZ4M66ob",2022-12-29T23:19:24.000Z,5,38,0,0,0,1,0,8,749538238738542593,0,huegh_M,1608595525493993474,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,10,tweets,23024272,1607900282662563841,2022-12-28T00:47:10.000Z,1607900932989124608,248326306,en,0,everyone,"@kaffando Hi Kaffando, we're sorry to hear that. Please fill in this form https://t.co/vq81utuDqr and a team member will be in touch. Alternatively, you're welcome to return to your local ALDI for a refund. Apologies for the inconvenience caused.",2022-12-28T01:17:10.000Z,5,55,0,0,0,1,0,9,248326306,0,kaffando,1607900282662563841,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,11,tweets,23024272,1607869365516636160,2022-12-27T22:43:07.000Z,1607869714881019904,1272400653453684738,en,0,everyone,"@Katelovesawalk Hi Kate, thanks for the tip! If you fill in this form https://t.co/VDQ7a4MyMq and select 'Compliment'. We'll make sure your request makes its way to the right team. Thanks!",2022-12-27T23:13:07.000Z,5,35,0,0,0,0,0,15,1272400653453684738,0,Katelovesawalk,1607869365516636160,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,12,tweets,23024272,1607514848912629762,2022-12-27T22:28:43.000Z,1607866089861414914,33139292,en,0,everyone,"@ozmerica Hi Lee, we’re sorry to hear that. Please feel free to take the remaining product and/or packaging back to your local ALDI for a refund or replacement. Please accept our apologies for any inconvenience caused. We’ll be sure to let the team know about your experience.",2022-12-27T22:58:43.000Z,5,41,0,1,0,1,0,9,33139292,0,ozmerica,1607514848912629762,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,13,tweets,23024272,1607185892774670339,2022-12-27T22:15:57.000Z,1607862879922933763,270657829,en,0,everyone,"@ianbfarquhar Hi Ian, we're sorry to hear that, please email feedback@aldimobile.com.au and a team member will be in touch to help. Apologies for the inconvenience caused.",2022-12-27T22:45:57.000Z,5,25,0,0,0,0,0,13,270657829,0,ianbfarquhar,1607185892774670339,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,14,tweets,23024272,1606474632156307457,2022-12-27T22:07:47.000Z,1607860824340668417,1599970394660024322,en,0,everyone,"@Dabatsau Hi Paddy, we’re sorry to hear that. Please feel free to take the remaining product and/or packaging back to your local ALDI for a refund or replacement. Please accept our apologies for any inconvenience caused. We’ll be sure to let the team know about your experience.",2022-12-27T22:37:47.000Z,5,45,0,0,0,2,0,9,1599970394660024322,0,Dabatsau,1606474632156307457,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,15,tweets,23024272,1604784970009976837,2022-12-20T00:53:42.000Z,1605003474550362113,1157785412687056896,en,0,everyone,"@jay33318 Hi Jay, We'd like to look into this further. Please fill in this form https://t.co/QPp47MQjwg and a team member will be in touch. Apologies for the inconvenience caused.",2022-12-20T01:23:42.000Z,5,44,0,0,0,0,0,9,1157785412687056896,0,jay33318,1604784970009976837,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,16,tweets,23024272,1604729871275413504,2022-12-20T00:52:50.000Z,1605003258455531520,1319486251070676993,en,0,everyone,"@Grant64715218 Hi Grant, We're sorry to hear that and would like to share your feedback with the team. Please fill in this form https://t.co/QPp47MQjwg and a team member will be in touch. Apologies for the inconvenience caused.",2022-12-20T01:22:50.000Z,5,34,0,0,0,0,0,14,1319486251070676993,0,Grant64715218,1604729871275413504,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,17,tweets,23024272,1604766022682017797,2022-12-20T00:13:54.000Z,1604993458409803776,2766537414,en,0,everyone,"@jangra_manisha Hello, We're concerned to hear this and would like to hear more. Please fill in this form from our help centre https://t.co/V0iN0YijZO and a team member will be in touch. Thank you.",2022-12-20T00:43:54.000Z,5,44,0,0,0,1,0,15,2766537414,0,jangra_manisha,1604766022682017797,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,18,tweets,23024272,1604692154055786497,2022-12-20T00:01:10.000Z,1604990252543787010,29351088,en,0,everyone,"@im_jules Hi Jules, We're concerned to hear this and would like to look into this more. Please fill in this form from our help centre https://t.co/V0iN0YijZO and a team member will be in touch. Thank you.",2022-12-20T00:31:10.000Z,5,57,0,0,0,0,0,9,29351088,0,im_jules,1604692154055786497,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,19,tweets,23024272,1603937380167450624,2022-12-18T22:59:10.000Z,1604612263775813634,913450762222620672,en,0,everyone,"@Sophie26865 Hi Sophie, we’re sorry to hear that. Please feel free to take the remaining product and/or packaging back to your local ALDI for a refund or replacement. Please accept our apologies for any inconvenience caused. We’ll be sure to let the team know about your experience.",2022-12-18T23:29:10.000Z,5,31,0,0,0,0,0,12,913450762222620672,0,Sophie26865,1603937380167450624,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,20,tweets,23024272,1603563104528236545,2022-12-16T03:24:57.000Z,1603591984362520576,1412538047787270148,en,0,everyone,"@Dutchess_MC Hi there, we have completed consultation with our employees regarding the removal of the requirement for all employees to be vaccinated for COVID-19. As of 1 December, 2022, COVID-19 vaccination is no longer a requirement of employment.",2022-12-16T03:54:57.000Z,5,52,0,0,0,1,0,12,1412538047787270148,0,Dutchess_MC,1603563104528236545,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,21,tweets,23024272,1603204933746307072,2022-12-15T02:04:18.000Z,1603209304156344320,1669954190,en,0,everyone,"@Stirling_89 Hi Stirling, unfortunately, we can’t determine stock levels from here, but we recommend asking the team at your local ALDI next time you're in store for groceries. Or, visit our website to use our stock checker https://t.co/CiaZ4M66ob",2022-12-15T02:34:18.000Z,5,0,0,0,0,1,0,12,1669954190,0,Stirling_89,1603204933746307072,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,22,tweets,23024272,1602884634978955264,2022-12-14T23:19:46.000Z,1603167894979989506,485520131,en,0,everyone,"@GSomayanda Hi Gana, please fill in this form, https://t.co/iXwW3OIQhv, and a team member will be in touch. Alternatively, you are welcome to visit the store again at your earliest convenience and speak to our staff to assist. Thanks!",2022-12-14T23:49:46.000Z,5,0,0,0,0,0,0,11,485520131,0,GSomayanda,1602884634978955264,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,23,tweets,23024272,1602928778338250752,2022-12-14T23:11:24.000Z,1603165791859482624,30641057,en,0,everyone,"@RaraAvis78 Hi Rava, if you fill in this form, https://t.co/vq81utuDqr , select 'Compliment', use 1234 for the product code and include your contact details in the text box, a team member will be in touch to help. Thanks!",2022-12-14T23:41:24.000Z,5,0,0,0,0,0,0,11,30641057,0,RaraAvis78,1602928778338250752,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
